id,happiness,survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,edu_other,edu_status,edu_yr,income,political,join_party,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,property_other,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,invest_other,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9
488,5,1,10,27,49,2015/7/29 18:22,2,1941,1,1,1,1,,,,10680,1,,60.0,0,1,0,0,0,0,0,0,0,,150,105,4,3,4,2,1.0,1,1,1,3,1,1,1,5,5,5,5,5,5,5,5,5,5,5,2,4,1,7.0,7.0,1,4,4,3,4,3,6,,,,,1,1,2,2,10680.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1963.0,1943.0,1963.0,4.0,1.0,2.0,0.0,1.0,3.0,-8.0,-2,-8,1,2,-2,-8,1,15,2,2,4,2,15000.0,3,3,4,3,4,-8,2,3,4,-8,-8,-8,2,2,60,70,50,60,60.0,60,65,55,65
1018,4,2,18,52,85,2015/7/21 16:14,1,1937,1,1,3,4,,4.0,-2.0,720,1,,40.0,0,1,0,0,0,0,0,0,0,,170,90,2,2,2,1,1.0,1,1,1,4,1,1,5,5,5,5,5,5,5,5,2,5,3,5,3,2,1,1.0,3.0,1,4,4,3,5,2,4,,,,,1,1,2,2,1440.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,2,2,0.0,3,1958.0,1937.0,1958.0,1.0,1.0,1.0,720.0,4.0,,,-2,1,1,2,-2,1,1,2,2,1,3,2,-2.0,4,4,4,4,4,4,4,3,3,4,3,3,3,4,70,60,60,70,80.0,70,60,80,60
2816,4,1,7,18,39,2015/8/13 9:35,1,1970,1,1,1,6,,4.0,1989.0,50000,1,,58.0,0,1,0,0,0,0,0,0,0,,172,120,5,5,4,2,1.0,2,1,1,4,5,2,3,5,4,3,5,4,4,4,3,5,5,1,2,4,2,7.0,4.0,2,2,3,3,2,2,1,3.0,25.0,1.0,3.0,1,1,2,2,90000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,1.0,3,2000.0,1974.0,2000.0,4.0,1.0,2.0,40000.0,1.0,3.0,1.0,1945,2,1,2,1945,1,1,2,3,1,3,3,90000.0,3,4,3,3,5,4,3,4,3,3,-8,3,3,2,70,75,60,65,55.0,65,80,75,70
2717,4,2,16,45,76,2015/7/27 13:08,2,1936,1,1,1,1,,,,3000,1,,90.0,0,0,0,1,0,0,0,0,0,,150,80,2,4,5,1,2.0,1,1,1,4,1,1,1,5,4,5,5,4,3,5,1,5,5,5,4,3,1,1.0,1.0,1,4,1,1,1,1,4,,,,,1,2,2,2,60000.0,1,3,2,2,0,1,0,0,0,0,0,0,0,,3,4,0.0,7,1955.0,,,,,,,,,,-2,1,1,2,-2,1,1,2,2,2,4,2,3000.0,5,5,5,5,5,-8,4,-8,4,-8,-8,-8,3,5,100,100,100,100,100.0,100,100,100,100
5364,4,1,26,75,115,2015/8/5 10:43,2,1975,1,1,1,5,,4.0,1993.0,55000,1,,83.0,0,0,1,0,0,0,0,0,0,,155,94,3,3,4,2,1.0,4,2,3,4,5,1,1,4,2,3,5,3,3,2,3,3,5,1,4,4,2,2.0,2.0,2,3,3,2,5,2,1,3.0,20.0,1.0,3.0,1,2,2,2,90000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,3,2000.0,1970.0,2000.0,8.0,1.0,2.0,50000.0,1.0,5.0,1.0,1950,1,1,2,1955,1,1,15,2,1,3,2,200000.0,4,4,4,4,4,4,4,4,3,3,3,4,2,2,70,50,30,40,40.0,50,30,30,40
2930,5,1,7,18,36,2015/8/10 13:42,2,1954,1,1,1,4,,4.0,1970.0,50000,1,,45.0,0,1,0,0,0,0,0,0,0,,160,120,3,3,3,5,1.0,4,1,3,4,1,1,2,4,3,1,5,4,4,5,3,5,5,5,2,3,3,7.0,5.0,6,4,4,5,4,3,5,,,,,1,1,2,2,110000.0,2,4,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,7,1980.0,,,,,,,,,,-2,1,1,9,-2,1,1,15,2,2,4,2,50000.0,4,3,3,3,4,4,4,4,3,4,3,3,3,3,80,70,70,70,70.0,70,70,70,70
3363,5,2,31,88,133,2015/8/18 11:48,1,1954,1,1,1,4,,2.0,1966.0,30000,1,,87.0,0,1,1,0,0,0,0,0,0,,178,130,3,3,2,1,1.0,1,1,1,5,1,1,1,5,5,5,5,5,4,5,3,5,5,5,4,4,2,3.0,3.0,2,4,5,3,6,1,3,,,,,1,1,2,2,60000.0,3,3,2,2,0,1,0,0,0,0,0,0,0,,2,0,0.0,3,-2.0,1955.0,-2.0,1.0,1.0,1.0,20000.0,3.0,,,-2,1,1,-8,-2,-8,-8,-8,2,2,4,2,50000.0,3,3,3,3,3,3,1,3,2,2,2,2,1,4,70,50,50,70,60.0,70,70,50,50
5166,4,1,12,32,59,2015/8/4 15:26,2,1986,1,1,1,12,,4.0,2008.0,24000,4,2015.0,60.0,0,0,0,0,1,0,0,0,0,,150,120,4,5,5,5,1.0,2,3,2,4,5,5,1,3,2,5,3,2,2,5,5,5,5,1,2,4,1,7.0,6.0,2,3,5,3,8,3,1,3.0,6.0,1.0,3.0,1,1,2,2,48000.0,3,-8,0,2,1,0,0,0,0,0,0,0,0,,0,0,,3,2011.0,1986.0,2011.0,9.0,1.0,2.0,24000.0,1.0,3.0,1.0,1952,4,1,-8,1961,6,4,-8,3,1,3,3,-3.0,2,2,-8,-8,3,2,2,2,2,2,-8,-8,1,2,100,100,90,90,90.0,90,100,90,90
1076,2,1,8,19,41,2015/8/6 20:23,1,1987,1,1,1,6,,4.0,2004.0,1000,4,2007.0,20.0,0,0,0,0,0,0,0,0,1,,176,128,5,4,2,1,3.0,4,1,2,1,5,1,1,5,3,2,5,5,5,1,2,5,2,1,1,4,3,,,1,2,1,1,1,1,1,3.0,-1.0,1.0,3.0,2,2,2,2,5000.0,-3,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,-2,1,1,2,-2,1,1,2,3,2,3,3,20000.0,4,4,3,3,5,4,3,4,3,2,2,3,2,3,90,80,75,60,50.0,50,50,40,50
6399,5,1,19,59,95,2015/7/14 15:44,2,1945,1,0,9,4,,4.0,1962.0,25000,1,,59.0,0,0,1,0,0,0,0,0,0,,159,118,4,4,4,5,1.0,2,2,1,3,1,1,1,5,5,2,5,4,4,5,1,5,5,5,1,3,1,,,6,-8,6,5,-8,4,5,,,,,1,1,2,2,110000.0,2,4,2,2,0,1,0,0,0,0,0,0,0,,0,2,0.0,3,1967.0,1930.0,1967.0,12.0,1.0,5.0,80000.0,5.0,,,1920,1,1,-8,-2,1,1,5,1,1,-8,3,2000.0,4,-8,-8,-8,4,3,2,-8,-8,4,4,-8,1,3,70,98,60,80,70.0,80,80,80,70
4982,4,2,18,52,86,2015/7/19 15:53,2,1949,1,1,1,1,,,,1000,1,,30.0,0,1,0,0,0,0,0,0,0,,160,94,2,2,3,1,1.0,1,1,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,2,1,1.0,1.0,1,2,4,3,3,2,3,,,,,1,1,2,2,300.0,1,2,1,2,0,1,0,0,0,0,0,0,0,,2,2,0.0,7,1968.0,,,,,,,,,,-2,1,1,2,-2,1,1,2,3,1,4,3,20000.0,5,5,5,5,5,3,5,3,3,3,3,3,1,5,80,60,70,80,80.0,80,60,70,50
6229,5,1,7,18,40,2015/8/6 14:33,2,1933,1,1,1,1,,,,40000,1,,50.0,0,0,1,0,0,0,0,0,0,,155,80,2,2,4,5,1.0,3,3,4,4,1,1,1,5,5,3,4,3,3,4,4,4,3,5,2,4,2,7.0,5.0,1,4,5,6,5,4,5,,,,,1,1,1,1,60000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,3,0.0,3,1955.0,1930.0,1955.0,3.0,1.0,4.0,30000.0,5.0,,,-2,1,1,2,-2,1,1,2,2,2,4,2,3000.0,4,-8,-8,-8,5,4,4,4,4,-8,-8,-8,2,1,90,90,90,90,90.0,90,90,90,90
2922,4,1,27,79,119,2015/7/23 14:56,2,1955,1,1,1,1,,,,12000,1,,32.0,0,0,1,0,0,0,0,0,0,,150,130,3,5,5,2,1.0,2,2,1,3,1,1,2,5,3,4,5,4,1,3,3,5,5,5,3,4,1,1.0,1.0,1,2,2,2,2,2,5,,,,,1,1,2,2,26400.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,-2.0,1948.0,-2.0,6.0,1.0,2.0,14400.0,5.0,,,-2,1,1,2,-2,1,1,2,3,3,3,3,24000.0,5,3,2,2,5,3,3,3,2,5,2,2,1,4,70,60,60,70,70.0,50,50,60,60
4020,4,1,18,51,84,2015/7/27 10:41,2,1955,1,1,1,1,,,,8000,1,,108.0,0,1,1,0,0,0,0,0,0,,165,80,5,5,5,1,1.0,1,1,1,4,1,1,1,5,2,5,5,5,5,5,5,5,5,5,4,2,1,1.0,1.0,1,4,3,3,3,3,1,4.0,10.0,2.0,3.0,1,1,2,2,15000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,2,1,0.0,3,1978.0,1975.0,1978.0,3.0,1.0,1.0,7000.0,1.0,5.0,2.0,-2,1,1,2,-2,1,1,16,2,2,-8,3,15000.0,5,5,-8,-8,5,-8,-8,-8,-8,-8,-8,5,2,4,90,80,80,70,70.0,80,70,70,70
4332,5,2,13,35,65,2015/9/22 16:35,1,1935,6,1,1,3,,3.0,,-2,1,,200.0,0,0,0,1,0,0,0,0,0,,160,120,5,5,3,1,1.0,4,1,1,3,1,1,3,5,2,1,5,4,5,5,5,5,2,5,4,3,2,1.0,1.0,2,3,4,3,4,1,2,,,,,1,1,-1,-1,-2.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,4,3,0.0,7,1955.0,,,,,,,,,,-2,-8,1,2,-2,-8,1,2,1,1,3,2,-2.0,4,4,4,4,4,3,3,4,2,2,2,2,1,5,80,76,90,85,60.0,67,85,73,93
7000,5,1,18,52,86,2015/7/19 11:33,1,1987,1,1,1,10,,4.0,2012.0,100000,1,,100.0,0,1,0,0,0,0,0,0,0,,175,170,5,5,4,2,2.0,2,2,1,2,5,1,3,2,4,4,5,4,2,3,3,5,5,1,2,3,1,6.0,2.0,5,2,5,3,9,2,1,2.0,4.0,1.0,1.0,1,2,2,2,120000.0,3,4,2,1,0,1,0,0,0,0,0,0,0,,1,0,1.0,3,2013.0,1983.0,2013.0,12.0,1.0,2.0,20000.0,1.0,3.0,1.0,-2,3,1,2,-2,3,1,2,2,1,4,2,200000.0,5,4,4,4,5,3,3,4,4,4,4,4,2,3,90,80,70,75,75.0,60,85,60,50
1323,4,2,2,3,10,2015/7/25 12:49,1,1977,1,1,3,3,,2.0,,50000,1,,140.0,0,0,0,0,1,0,0,0,0,,172,128,4,3,3,1,1.0,1,1,2,4,3,1,1,5,5,5,5,4,3,5,5,5,5,5,3,2,1,3.0,3.0,2,3,4,2,5,2,2,,,,,1,2,2,2,80000.0,3,3,1,1,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1958,6,1,1,1957,1,1,2,2,1,3,2,30000.0,4,3,4,3,5,3,3,3,4,2,2,3,2,5,60,70,60,60,70.0,70,20,50,60
7732,3,2,22,66,105,2015/7/7 9:28,2,1964,1,1,1,4,,4.0,1979.0,-1,1,,360.0,0,0,1,0,0,0,0,0,0,,158,120,2,2,2,1,1.0,1,1,1,2,1,1,2,5,3,5,5,4,4,5,5,5,5,5,2,4,1,6.0,7.0,2,1,1,1,10,5,2,,,,,1,2,2,2,-1.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,2,1,1.0,3,1990.0,1963.0,1990.0,3.0,1.0,1.0,-1.0,2.0,,,1923,-8,1,2,1924,1,1,2,3,3,3,-8,30000.0,3,2,3,2,2,2,2,2,2,3,-8,-8,1,5,30,50,60,50,60.0,50,70,30,40
2253,4,1,12,32,57,2015/9/9 13:10,2,1985,1,1,1,13,,4.0,2014.0,100000,1,,116.0,0,1,0,0,0,0,0,0,0,,162,90,4,5,5,5,1.0,1,3,2,3,5,3,2,3,3,2,4,4,3,1,3,5,4,1,3,4,3,4.0,3.0,3,3,7,8,9,7,1,2.0,9.0,1.0,1.0,1,1,2,2,200000.0,3,3,1,1,0,0,0,1,0,0,0,0,0,,0,1,1.0,3,2009.0,1984.0,2009.0,12.0,4.0,5.0,100000.0,1.0,2.0,1.0,1959,6,4,1,1964,10,1,1,2,2,3,2,200000.0,4,4,4,4,4,4,3,5,3,3,-8,3,3,2,70,70,70,75,75.0,70,70,75,75
6655,3,1,5,8,23,2015/7/30 12:27,1,1962,1,1,1,6,,4.0,-2.0,-3,1,,60.0,0,0,0,0,0,0,0,0,1,,170,135,4,4,4,2,2.0,2,2,2,3,1,1,3,4,4,3,5,4,4,4,4,5,5,5,2,3,2,5.0,5.0,2,3,3,1,4,1,5,,,,,1,1,2,2,-3.0,1,3,1,2,1,0,0,0,0,0,0,0,0,,0,1,0.0,3,1990.0,1962.0,1990.0,6.0,1.0,2.0,-3.0,5.0,,,-2,1,1,5,-2,1,1,1,2,1,4,-8,30000.0,5,5,3,3,5,5,1,3,1,-8,-8,-8,1,2,-2,-2,-2,-2,-2.0,-2,-2,-2,-2
7245,5,1,28,81,123,2015/8/1 10:26,2,1995,1,1,1,12,,1.0,2013.0,0,4,2015.0,90.0,0,0,0,0,0,0,0,1,0,,169,112,5,5,5,5,2.0,3,2,1,4,4,4,1,4,4,3,4,2,2,2,3,5,4,1,4,4,3,7.0,4.0,6,2,5,6,7,6,6,,,,,1,2,2,2,80000.0,4,4,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1969,4,1,1,1974,4,1,1,2,2,4,2,120000.0,5,5,-8,-8,5,-8,2,5,2,3,-8,3,1,2,90,90,90,90,90.0,90,90,90,90
867,5,2,31,86,129,2015/8/18 15:32,1,1945,1,1,1,3,,4.0,1960.0,-1,1,,62.0,0,1,0,0,0,0,0,0,0,,168,130,1,3,3,1,1.0,1,1,1,2,1,1,3,4,2,1,5,5,5,5,5,5,5,5,3,2,1,4.0,7.0,4,1,1,1,1,1,4,,,,,1,1,2,2,20000.0,3,1,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,7,-2.0,,,,,,,,,,-2,1,1,2,-2,1,1,15,2,1,-8,-8,10000.0,2,2,2,2,3,-8,-8,2,3,-8,-8,-8,1,4,50,60,50,70,0.0,60,0,60,80
5592,5,1,10,25,47,2015/7/27 16:03,2,1963,1,1,1,3,,4.0,1975.0,6000,1,,230.0,0,1,0,0,0,0,0,0,0,,163,120,5,5,5,1,1.0,1,1,1,5,1,1,1,5,5,5,5,4,3,5,5,5,5,5,4,4,1,1.0,4.0,1,5,5,5,6,2,1,3.0,4.0,2.0,3.0,1,1,2,2,20000.0,5,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,1.0,3,1985.0,1962.0,1985.0,4.0,1.0,1.0,-3.0,3.0,,,1933,2,4,2,1933,1,1,2,3,2,3,2,20000.0,5,3,1,1,5,3,1,1,1,-8,-8,-8,1,5,80,90,50,40,60.0,100,100,80,100
2466,5,2,28,81,122,2015/8/2 17:54,1,1944,1,1,1,4,,2.0,-1.0,11000,1,,57.0,0,1,0,0,0,0,0,0,0,,158,98,2,3,4,2,1.0,1,1,1,5,1,1,1,5,4,5,5,5,5,4,5,5,5,5,2,4,1,2.0,3.0,1,5,3,5,6,5,4,,,,,1,1,2,2,13000.0,4,2,1,2,0,1,0,0,0,0,0,0,0,,1,3,0.0,3,1966.0,1949.0,1966.0,1.0,1.0,1.0,-1.0,4.0,,,-2,1,1,2,-2,1,1,2,2,2,2,2,20000.0,5,4,5,4,5,-8,2,-8,5,4,5,4,5,5,85,70,90,80,70.0,60,80,80,90
466,4,2,6,12,28,2015/8/1 13:27,2,1973,1,1,1,3,,4.0,-2.0,0,1,,100.0,0,1,1,0,0,0,0,0,0,,155,120,2,3,3,1,1.0,3,3,1,5,1,1,1,5,4,5,5,5,5,5,5,5,5,5,2,4,2,2.0,2.0,1,4,2,2,3,2,5,,,,,1,1,2,2,20000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,1.0,3,1993.0,1970.0,1993.0,3.0,1.0,1.0,20000.0,1.0,3.0,1.0,1944,3,1,2,1954,1,1,2,3,3,4,3,100000.0,4,4,4,4,4,4,2,4,3,3,-8,-8,1,4,85,90,80,65,70.0,80,80,80,75
2883,2,2,26,76,116,2015/9/30 10:26,2,1951,1,1,1,3,,2.0,,3000,1,,110.0,0,1,1,0,0,0,0,0,0,,155,105,2,3,3,1,2.0,1,1,1,4,1,1,1,5,5,5,5,3,4,5,5,5,5,5,2,2,2,3.0,4.0,1,2,4,3,3,3,1,9.0,-1.0,1.0,-8.0,1,2,2,2,3000.0,5,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1972.0,1946.0,1972.0,3.0,1.0,1.0,3000.0,3.0,,,-2,1,1,2,-2,1,1,2,3,2,4,3,-2.0,4,4,4,4,4,-8,4,-8,3,-8,-8,-8,3,4,50,50,60,50,60.0,50,40,40,50
4962,5,2,13,36,66,2015/9/22 16:18,1,1947,8,1,1,3,,2.0,,5000,1,,90.0,0,1,0,0,0,0,0,0,0,,168,115,4,4,4,1,1.0,1,1,5,5,1,1,1,5,5,5,5,3,3,5,5,5,5,5,2,1,1,3.0,3.0,1,5,5,5,5,1,3,,,,,1,2,2,2,100000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,1,2,0.0,3,1973.0,1948.0,1973.0,3.0,1.0,1.0,0.0,3.0,,,-2,1,1,2,-2,1,1,2,2,2,5,3,10000.0,5,4,5,-8,5,4,1,5,4,5,-8,5,-8,5,90,90,90,90,90.0,90,90,90,90
7043,3,1,22,65,103,2015/7/4 18:13,1,1969,1,1,1,3,,4.0,1981.0,20000,1,,60.0,0,0,0,0,0,0,0,0,1,,160,105,3,3,3,1,2.0,1,1,1,4,1,1,1,5,5,5,5,5,4,4,4,4,5,5,2,3,2,7.0,6.0,1,2,2,2,2,1,5,,,,,2,2,2,2,20000.0,3,2,0,2,0,1,0,0,0,0,0,0,0,,1,0,1.0,3,1998.0,1971.0,1998.0,3.0,1.0,4.0,0.0,5.0,,,1946,3,4,2,-2,3,1,2,3,2,3,3,20000.0,4,4,4,3,4,4,4,4,4,4,4,3,1,3,80,90,70,80,80.0,80,80,85,90
6241,4,1,18,55,89,2015/7/25 10:11,2,1971,1,1,1,9,,4.0,2003.0,20000,1,,80.0,0,1,0,0,0,0,0,0,0,,160,106,5,5,5,2,1.0,4,4,1,5,5,1,1,3,2,2,2,3,2,2,2,3,5,1,4,4,4,2.0,2.0,3,2,5,5,6,5,1,3.0,25.0,1.0,3.0,1,1,1,2,20000.0,2,2,1,2,0,0,1,0,0,0,0,0,0,,1,0,0.0,3,1991.0,1968.0,1991.0,6.0,4.0,2.0,20000.0,1.0,3.0,1.0,1946,4,4,1,1946,4,1,1,2,2,4,3,50000.0,4,3,4,3,4,4,3,4,3,4,4,4,2,4,60,60,60,60,60.0,60,60,60,60
5448,4,2,31,86,129,2015/8/18 9:21,1,1934,1,1,1,4,,4.0,1955.0,30000,4,1959.0,80.0,0,0,0,1,0,0,0,0,0,,169,125,4,4,4,2,1.0,1,1,1,4,1,1,1,5,4,4,5,3,5,5,5,5,5,5,3,4,2,3.0,3.0,1,4,6,4,6,2,5,,,,,1,-1,2,2,-2.0,3,3,0,2,0,1,0,0,0,0,0,0,0,,4,0,0.0,7,1956.0,,,,,,,,,,-2,1,1,2,-2,1,1,2,1,2,5,2,30000.0,3,2,-8,-8,4,4,2,2,3,-8,-8,-8,1,4,90,90,-2,-2,-2.0,-2,-2,-2,-2
1503,4,2,6,13,29,2015/8/6 17:47,1,1974,1,1,2,8,,4.0,1998.0,50000,1,,90.0,0,1,1,0,0,0,0,0,0,,165,130,4,5,4,1,1.0,2,2,2,4,1,1,1,5,2,4,5,4,2,3,5,5,5,5,3,3,2,1.0,2.0,2,4,6,5,6,2,1,3.0,17.0,1.0,3.0,1,1,2,2,70000.0,5,3,1,2,0,1,0,0,0,0,0,0,0,,0,2,2.0,3,2003.0,1973.0,2003.0,4.0,1.0,1.0,20000.0,1.0,3.0,1.0,1948,3,1,2,1952,1,1,2,2,1,4,2,6000.0,5,4,5,5,5,4,3,4,4,3,3,4,2,4,70,80,80,80,70.0,80,80,80,70
3916,3,2,28,81,122,2015/8/2 13:19,1,1939,1,1,1,3,,4.0,1953.0,2000,1,,60.0,0,1,0,0,0,0,0,0,0,,165,90,2,3,3,1,1.0,1,1,3,5,1,1,1,4,2,4,5,5,4,5,2,5,5,5,4,2,4,2.0,2.0,2,4,3,4,3,3,3,,,,,1,2,2,2,10000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,4,0.0,3,1958.0,1939.0,1958.0,1.0,1.0,1.0,2000.0,3.0,,,-2,3,1,2,-2,1,1,2,2,2,3,2,5000.0,3,3,3,3,3,3,4,3,3,3,3,4,4,5,80,70,70,70,70.0,70,70,70,70
3263,4,2,15,40,71,2015/7/11 15:09,2,1951,1,1,1,7,,4.0,1969.0,36000,1,,300.0,0,1,1,0,0,0,0,0,0,,157,110,4,4,4,2,3.0,3,2,2,4,1,1,1,5,4,3,5,3,4,4,3,5,5,5,3,1,1,4.0,3.0,2,4,5,5,4,3,5,,,,,1,1,2,2,-2.0,3,3,1,1,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1979.0,1950.0,1979.0,4.0,1.0,2.0,36000.0,5.0,,,1925,4,1,1,1928,3,1,12,2,2,3,-8,60000.0,4,3,4,3,5,4,3,4,4,3,3,3,2,3,80,70,70,75,75.0,70,70,75,80
264,3,1,12,32,58,2015/8/26 18:35,1,1973,1,1,1,3,,4.0,1987.0,0,1,,57.0,0,1,0,0,0,0,0,0,0,,160,115,3,1,1,5,1.0,1,1,2,4,1,1,1,5,3,4,-8,3,5,3,1,5,5,5,3,4,1,5.0,1.0,4,2,1,1,1,5,5,,,,,1,1,2,2,30000.0,6,2,1,1,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1981.0,1955.0,1981.0,6.0,1.0,5.0,15000.0,5.0,,,1933,3,1,1,-2,-8,1,3,3,2,4,-8,60000.0,2,2,-8,-8,2,2,2,2,1,1,-8,1,1,3,70,70,70,70,70.0,70,70,70,70
3807,4,1,15,43,74,2015/7/13 9:33,2,1938,1,0,3,6,,4.0,1956.0,12000,1,,73.0,0,0,0,1,0,0,0,0,0,,160,120,4,4,4,1,1.0,2,2,2,4,1,1,1,4,1,3,4,4,4,4,2,5,4,5,4,4,2,3.0,5.0,2,2,6,5,6,4,5,,,,,1,1,2,2,12000.0,1,3,1,2,0,1,0,0,0,0,0,0,0,,1,4,0.0,7,1959.0,,,,,,,,,,1920,2,1,2,1921,1,1,2,2,2,4,3,40000.0,4,3,3,3,4,4,3,-8,3,4,3,-8,2,4,70,70,70,70,70.0,70,70,70,70
4085,4,1,12,32,61,2015/8/4 19:59,1,1997,8,1,1,7,,4.0,2015.0,3100,2,,60.0,0,0,0,0,0,0,0,0,1,,173,135,5,5,4,1,2.0,2,2,3,4,4,3,3,4,3,1,3,1,5,3,2,5,5,2,3,2,4,4.0,2.0,3,2,5,3,7,6,1,3.0,-1.0,1.0,3.0,1,2,1,2,15000.0,4,3,1,1,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1978,6,1,1,1977,4,1,9,2,2,4,2,10000.0,5,2,-8,-8,4,4,4,5,3,4,-8,4,2,5,90,90,85,80,90.0,95,85,90,90
7840,4,1,12,32,58,2015/8/29 12:39,2,1965,1,1,1,6,,4.0,1982.0,100000,4,2005.0,73.0,0,1,0,0,0,0,0,0,0,,150,100,3,2,5,5,3.0,3,1,1,5,3,1,1,5,3,3,5,4,3,5,1,5,5,1,3,3,1,5.0,4.0,1,2,4,6,2,8,5,,,,,1,1,2,2,150000.0,4,3,2,2,0,0,1,0,0,0,0,0,0,,0,1,0.0,3,1987.0,1957.0,1987.0,6.0,1.0,5.0,0.0,5.0,,,1930,7,1,1,1944,3,4,1,3,3,3,4,200000.0,3,3,-8,-8,3,3,2,3,1,1,-8,-8,1,3,50,50,60,60,60.0,50,-2,-2,-2
1812,4,2,9,20,42,2015/7/5 8:33,2,1964,1,1,1,3,,4.0,1979.0,16000,1,,120.0,0,1,1,0,0,0,0,0,0,,158,106,3,5,2,1,2.0,1,1,1,4,1,1,1,5,3,5,5,4,3,5,5,5,5,5,3,3,1,3.0,3.0,2,1,6,1,8,1,2,,,,,1,1,2,2,120000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,2,0,0.0,3,1988.0,1962.0,1988.0,4.0,1.0,1.0,30000.0,1.0,4.0,1.0,1925,1,1,2,1935,1,1,2,2,1,1,2,20000.0,5,5,5,5,5,4,4,3,3,4,4,2,3,5,90,80,70,70,60.0,80,60,80,60
1145,4,2,31,86,129,2015/8/18 9:26,2,1974,1,1,1,4,,2.0,-2.0,20000,1,,100.0,0,0,0,0,0,1,0,0,0,,158,90,3,2,3,1,1.0,1,1,2,4,3,2,3,5,5,5,5,5,5,4,5,5,5,5,2,3,-8,6.0,5.0,1,5,3,3,-8,3,5,,,,,1,1,2,2,20000.0,5,-8,1,2,0,1,0,0,0,0,0,0,0,,1,1,2.0,3,1997.0,1975.0,1997.0,4.0,1.0,1.0,15000.0,1.0,5.0,2.0,1938,11,4,3,1936,-8,1,16,2,1,-8,1,100000.0,2,2,2,1,2,1,1,2,5,-8,-8,-8,1,3,80,100,70,60,60.0,100,90,80,100
5828,5,1,7,18,34,2015/8/8 9:50,2,1965,1,1,1,10,,4.0,1986.0,30000,4,2003.0,60.0,0,0,1,0,0,0,0,0,0,,170,110,4,4,4,5,2.0,4,3,3,5,4,1,1,5,4,2,3,4,3,4,5,5,5,1,3,3,3,4.0,4.0,1,4,6,6,6,4,1,3.0,29.0,1.0,2.0,1,1,2,2,60000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1987.0,1964.0,1987.0,10.0,1.0,5.0,30000.0,1.0,3.0,1.0,1937,3,1,1,1940,3,1,1,2,1,3,2,100000.0,4,4,-8,-8,4,4,3,3,-8,4,-8,4,3,4,90,70,70,70,70.0,70,70,60,60
